*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458188.350694444, A.D. 2018-Mar-10 20:25:00.0000, -1.433218654583889E+07, -1.950479236496345E+08,  3.965470614219010E+05,  2.271081039825679E+01,  1.623656983279453E+01,  1.414863022913693E-02,
2458188.354166667, A.D. 2018-Mar-10 20:30:00.0000, -1.432538665211391E+07, -1.950430699141149E+08,  3.965570537221581E+05,  2.262301070205676E+01,  1.612054390279621E+01,  5.183026752054776E-02,
2458188.357638889, A.D. 2018-Mar-10 20:35:00.0000, -1.431861199919751E+07, -1.950382519679112E+08,  3.965777678905874E+05,  2.254261193558529E+01,  1.599807307590587E+01,  8.559566735680502E-02,
2458188.361111111, A.D. 2018-Mar-10 20:40:00.0000, -1.431186030253005E+07, -1.950334716537997E+08,  3.966080012220442E+05,  2.247003602068207E+01,  1.586976811604467E+01,  1.152627877348866E-01,
2458188.364583333, A.D. 2018-Mar-10 20:45:00.0000, -1.430512915707836E+07, -1.950287306259771E+08,  3.966464996297359E+05,  2.240566370764622E+01,  1.573627484319774E+01,  1.406713387266247E-01,
2458188.368055556, A.D. 2018-Mar-10 20:50:00.0000, -1.429841605010840E+07, -1.950240303401113E+08,  3.966919643542022E+05,  2.234983181791602E+01,  1.559827029907217E+01,  1.616839788226656E-01,
2458188.371527778, A.D. 2018-Mar-10 20:55:00.0000, -1.429171837473834E+07, -1.950193720445873E+08,  3.967430590065271E+05,  2.230283080433883E+01,  1.545645861596395E+01,  1.781873423712481E-01,
2458188.375000000, A.D. 2018-Mar-10 21:00:00.0000, -1.428503344417146E+07, -1.950147567730325E+08,  3.967984168924838E+05,  2.226490266049369E+01,  1.531156662861992E+01,  1.900928842954004E-01,
2458188.378472222, A.D. 2018-Mar-10 21:05:00.0000, -1.427835850650126E+07, -1.950101853381914E+08,  3.968566485610902E+05,  2.223623920586122E+01,  1.516433927331635E+01,  1.973375307581611E-01,
2458188.381944444, A.D. 2018-Mar-10 21:10:00.0000, -1.427169075997138E+07, -1.950056583272063E+08,  3.969163495186418E+05,  2.221698076837651E+01,  1.501553482202572E+01,  1.998841271886906E-01,
2458188.385416667, A.D. 2018-Mar-10 21:15:00.0000, -1.426502736856887E+07, -1.950011760983468E+08,  3.969761080454737E+05,  2.220721528017340E+01,  1.486592000231389E+01,  1.977216780196027E-01,
2458188.388888889, A.D. 2018-Mar-10 21:20:00.0000, -1.425836547782624E+07, -1.949967387792129E+08,  3.970345130533576E+05,  2.220697779627018E+01,  1.471626505543262E+01,  1.908653755455729E-01,
2458188.392361111, A.D. 2018-Mar-10 21:25:00.0000, -1.425170223070303E+07, -1.949923462664246E+08,  3.970901619198620E+05,  2.221625043970231E+01,  1.456733878589813E+01,  1.793564184229393E-01,
2458188.395833333, A.D. 2018-Mar-10 21:30:00.0000, -1.424503478342098E+07, -1.949879982267902E+08,  3.971416682371199E+05,  2.223496277032871E+01,  1.441990365565420E+01,  1.632616234135682E-01,
2458188.399305556, A.D. 2018-Mar-10 21:35:00.0000, -1.423836032112527E+07, -1.949836940999335E+08,  3.971876694138795E+05,  2.226299256837315E+01,  1.427471097471219E+01,  1.426728369607266E-01,
2458188.402777778, A.D. 2018-Mar-10 21:40:00.0000, -1.423167607325119E+07, -1.949794331023432E+08,  3.972268340721279E+05,  2.230016701785994E+01,  1.413249623796890E+01,  1.177061559985484E-01,
2458188.406250000, A.D. 2018-Mar-10 21:45:00.0000, -1.422497932847714E+07, -1.949752142327935E+08,  3.972578691830039E+05,  2.234626426959852E+01,  1.399397465478500E+01,  8.850096997516577E-02,
2458188.409722222, A.D. 2018-Mar-10 21:50:00.0000, -1.421826744915602E+07, -1.949710362790710E+08,  3.972795268898308E+05,  2.240101535839255E+01,  1.385983691394157E+01,  5.521883835401464E-02,
2458188.413194444, A.D. 2018-Mar-10 21:55:00.0000, -1.421153788512114E+07, -1.949668978259330E+08,  3.972906109722704E+05,  2.246410644480233E+01,  1.373074522188720E+01,  1.804221979939058E-02,
2458188.416666667, A.D. 2018-Mar-10 22:00:00.0000, -1.420478818677551E+07, -1.949627972642079E+08,  3.972899829087108E+05,  2.253518134816497E+01,  1.360732964686977E+01, -2.282692918727225E-02,
2458188.420138889, A.D. 2018-Mar-10 22:05:00.0000, -1.419801601738200E+07, -1.949587328009442E+08,  3.972765675012320E+05,  2.261384433474140E+01,  1.349018479576262E+01, -6.716866726165271E-02,
2458188.423611111, A.D. 2018-Mar-10 22:10:00.0000, -1.419121916448325E+07, -1.949547024705035E+08,  3.972493580325246E+05,  2.269966312285387E+01,  1.337986684430550E+01, -1.147466732119673E-01,
2458188.427083333, A.D. 2018-Mar-10 22:15:00.0000, -1.418439555039266E+07, -1.949507041464891E+08,  3.972074209296703E+05,  2.279217206571892E+01,  1.327689093525934E+01, -1.653099229572952E-01,
2458188.430555556, A.D. 2018-Mar-10 22:20:00.0000, -1.417754324170870E+07, -1.949467355543992E+08,  3.971498999167830E+05,  2.289087547235622E+01,  1.318172895279801E+01, -2.185944187109392E-01,
2458188.434027778, A.D. 2018-Mar-10 22:25:00.0000, -1.417066045781723E+07, -1.949427942848915E+08,  3.970760196433365E+05,  2.299525102742701E+01,  1.309480767550878E+01, -2.743249509339796E-01,
2458188.437500000, A.D. 2018-Mar-10 22:30:00.0000, -1.416374557835782E+07, -1.949388778075442E+08,  3.969850887815505E+05,  2.310475327206199E+01,  1.301650730481285E+01, -3.322168745317722E-01,
2458188.440972222, A.D. 2018-Mar-10 22:35:00.0000, -1.415679714964092E+07, -1.949349834850043E+08,  3.968765025905520E+05,  2.321881710959385E+01,  1.294716036060557E+01, -3.919778818696615E-01,
2458188.444444444, A.D. 2018-Mar-10 22:40:00.0000, -1.414981389001426E+07, -1.949311085874133E+08,  3.967497449517399E+05,  2.333686130250685E+01,  1.288705093157830E+01, -4.533097565465596E-01,
2458188.447916667, A.D. 2018-Mar-10 22:45:00.0000, -1.414279469418505E+07, -1.949272503070061E+08,  3.966043898820728E+05,  2.345829192973849E+01,  1.283641426411669E+01, -5.159100934033169E-01,
2458188.451388889, A.D. 2018-Mar-10 22:50:00.0000, -1.413573863651448E+07, -1.949234057727849E+08,  3.964401025385559E+05,  2.358250577658688E+01,  1.279543667092012E+01, -5.794739718936910E-01,
2458188.454861111, A.D. 2018-Mar-10 22:55:00.0000, -1.412864497330886E+07, -1.949195720651765E+08,  3.962566397289932E+05,  2.370889363276912E+01,  1.276425573854423E+01, -6.436955716463784E-01,
2458188.458333333, A.D. 2018-Mar-10 23:00:00.0000, -1.412151314413688E+07, -1.949157462305828E+08,  3.960538499477655E+05,  2.383684347752157E+01,  1.274296081185081E+01, -7.082697207447941E-01,
2458188.461805556, A.D. 2018-Mar-10 23:05:00.0000, -1.411434277221173E+07, -1.949119252957494E+08,  3.958316729583591E+05,  2.396574353394112E+01,  1.273159373268820E+01, -7.728933689069390E-01,
2458188.465277778, A.D. 2018-Mar-10 23:10:00.0000, -1.410713366387749E+07, -1.949081062818763E+08,  3.955901389462799E+05,  2.409498517797519E+01,  1.273014980975149E+01, -8.372669793436711E-01,
2458188.468750000, A.D. 2018-Mar-10 23:15:00.0000, -1.409988580724648E+07, -1.949042862184059E+08,  3.953293672664464E+05,  2.422396569057022E+01,  1.273857899609463E+01, -9.010958346218456E-01,
2458188.472222222, A.D. 2018-Mar-10 23:20:00.0000, -1.409259937003544E+07, -1.949004621564303E+08,  3.950495648130476E+05,  2.435209084454038E+01,  1.275678724966108E+01, -9.640912534100501E-01,
2458188.475694444, A.D. 2018-Mar-10 23:25:00.0000, -1.408527469665143E+07, -1.948966311816653E+08,  3.947510240373164E+05,  2.447877732086581E+01,  1.278463804978171E+01, -1.025971716640401E+00,
2458188.479166667, A.D. 2018-Mar-10 23:30:00.0000, -1.407791230457816E+07, -1.948927904269512E+08,  3.944341206412166E+05,  2.460345495262662E+01,  1.282195403799755E+01, -1.086463903540305E+00,
2458188.482638889, A.D. 2018-Mar-10 23:35:00.0000, -1.407051288011554E+07, -1.948889370842462E+08,  3.940993109735996E+05,  2.472556879901090E+01,  1.286851874373966E+01, -1.145303640410292E+00,
2458188.486111111, A.D. 2018-Mar-10 23:40:00.0000, -1.406307727352065E+07, -1.948850684160969E+08,  3.937471291539520E+05,  2.484458105734892E+01,  1.292407834305345E+01, -1.202236768270081E+00,
2458188.489583333, A.D. 2018-Mar-10 23:45:00.0000, -1.405560649359837E+07, -1.948811817665833E+08,  3.933781839467883E+05,  2.495997282865389E+01,  1.298834338015666E+01, -1.257019939992654E+00,
2458188.493055556, A.D. 2018-Mar-10 23:50:00.0000, -1.404810170178092E+07, -1.948772745717661E+08,  3.929931554056406E+05,  2.507124576264870E+01,  1.306099035535751E+01, -1.309421363841606E+00,
2458188.496527778, A.D. 2018-Mar-10 23:55:00.0000, -1.404056420572698E+07, -1.948733443696926E+08,  3.925927912986428E+05,  2.517792362293497E+01,  1.314166304661979E+01, -1.359221519106362E+00,
2458188.500000000, A.D. 2018-Mar-11 00:00:00.0000, -1.403299545245630E+07, -1.948693888100684E+08,  3.921779033193588E+05,  2.527955383331854E+01,  1.322997338339466E+01, -1.406213881635562E+00,
2458188.503472222, A.D. 2018-Mar-11 00:05:00.0000, -1.402539702107558E+07, -1.948654056623539E+08,  3.917493631636202E+05,  2.537570786556061E+01,  1.332551388681265E+01, -1.450204581438241E+00,
2458188.506944444, A.D. 2018-Mar-11 00:10:00.0000, -1.401777061591378E+07, -1.948613928226247E+08,  3.913080988602936E+05,  2.546598097487652E+01,  1.342784473823741E+01, -1.491012831611380E+00,
2458188.510416667, A.D. 2018-Mar-11 00:15:00.0000, -1.401011805821711E+07, -1.948573483227758E+08,  3.908550902919173E+05,  2.554999771188992E+01,  1.353650222039033E+01, -1.528473278848431E+00,
2458188.513888889, A.D. 2018-Mar-11 00:20:00.0000, -1.400244127788842E+07, -1.948532703370939E+08,  3.903913648495674E+05,  2.562740936076877E+01,  1.365100102194416E+01, -1.562434646001515E+00,
2458188.517361111, A.D. 2018-Mar-11 00:25:00.0000, -1.399474230529091E+07, -1.948491571885011E+08,  3.899179931334108E+05,  2.569789506676113E+01,  1.377083582825540E+01, -1.592760220358085E+00,
2458188.520833333, A.D. 2018-Mar-11 00:30:00.0000, -1.398702326275042E+07, -1.948450073543023E+08,  3.894360845251530E+05,  2.576116273570200E+01,  1.389548302983821E+01, -1.619328224608428E+00,
2458188.524305556, A.D. 2018-Mar-11 00:35:00.0000, -1.397928635581359E+07, -1.948408194714078E+08,  3.889467826627344E+05,  2.581694976711497E+01,  1.402440249579330E+01, -1.642032103092931E+00,
2458188.527777778, A.D. 2018-Mar-11 00:40:00.0000, -1.397153386430553E+07, -1.948365923410202E+08,  3.884512608388513E+05,  2.586502366604893E+01,  1.415703937816938E+01, -1.660780747005371E+00,
2458188.531250000, A.D. 2018-Mar-11 00:45:00.0000, -1.396376813321751E+07, -1.948323249327772E+08,  3.879507173386812E+05,  2.590518256593958E+01,  1.429282592708750E+01, -1.675498675312487E+00,
2458188.534722222, A.D. 2018-Mar-11 00:50:00.0000, -1.395599156344900E+07, -1.948280163883500E+08,  3.874463707287461E+05,  2.593725568488317E+01,  1.443118330645142E+01, -1.686126182849843E+00,
2458188.538194444, A.D. 2018-Mar-11 00:55:00.0000, -1.394820660242015E+07, -1.948236660244964E+08,  3.869394551050365E+05,  2.596110373016558E+01,  1.457152340706541E+01, -1.692619463042032E+00,
2458188.541666667, A.D. 2018-Mar-11 01:00:00.0000, -1.394041573456973E+07, -1.948192733355718E+08,  3.864312153078765E+05,  2.597661926020177E+01,  1.471325065869320E+01, -1.694950709694114E+00,
2458188.545138889, A.D. 2018-Mar-11 01:05:00.0000, -1.393262147175038E+07, -1.948148379954949E+08,  3.859229021087140E+05,  2.598372700878526E+01,  1.485576384558768E+01, -1.693108200078509E+00,
2458188.548611111, A.D. 2018-Mar-11 01:10:00.0000, -1.392482634353188E+07, -1.948103598591679E+08,  3.854157673748881E+05,  2.598238417337116E+01,  1.499845793175128E+01, -1.687096359903951E+00,
2458188.552083333, A.D. 2018-Mar-11 01:15:00.0000, -1.391703288742328E+07, -1.948058389633469E+08,  3.849110592178404E+05,  2.597258066673352E+01,  1.514072590300159E+01, -1.676935809545038E+00,
2458188.555555556, A.D. 2018-Mar-11 01:20:00.0000, -1.390924363902530E+07, -1.948012755269562E+08,  3.844100171301663E+05,  2.595433932951487E+01,  1.528196063308008E+01, -1.662663390005878E+00,
2458188.559027778, A.D. 2018-Mar-11 01:25:00.0000, -1.390146112212557E+07, -1.947966699508378E+08,  3.839138671182990E+05,  2.592771609974420E+01,  1.542155678074837E+01, -1.644332166393986E+00,
2458188.562500000, A.D. 2018-Mar-11 01:30:00.0000, -1.389368783875000E+07, -1.947920228169271E+08,  3.834238168378621E+05,  2.589280013420320E+01,  1.555891272420217E+01, -1.622011406116621E+00,
2458188.565972222, A.D. 2018-Mar-11 01:35:00.0000, -1.388592625918534E+07, -1.947873348868419E+08,  3.829410507399142E+05,  2.584971387547077E+01,  1.569343253828882E+01, -1.595786528530696E+00,
2458188.569444444, A.D. 2018-Mar-11 01:40:00.0000, -1.387817881199142E+07, -1.947826070998701E+08,  3.824667252367735E+05,  2.579861305751085E+01,  1.582452801899677E+01, -1.565759022344545E+00,
2458188.572916667, A.D. 2018-Mar-11 01:45:00.0000, -1.387044787402090E+07, -1.947778405703443E+08,  3.820019638981074E+05,  2.573968664174980E+01,  1.595162075852128E+01, -1.532046326666489E+00,
2458188.576388889, A.D. 2018-Mar-11 01:50:00.0000, -1.386273576047105E+07, -1.947730365843845E+08,  3.815478526887000E+05,  2.567315667470686E+01,  1.607414427291392E+01, -1.494781671214697E+00,
2458188.579861111, A.D. 2018-Mar-11 01:55:00.0000, -1.385504471498960E+07, -1.947681965959955E+08,  3.811054352609962E+05,  2.559927805739763E+01,  1.619154618289104E+01, -1.454113870847728E+00,
2458188.583333333, A.D. 2018-Mar-11 02:00:00.0000, -1.384737689986601E+07, -1.947633222225015E+08,  3.806757083164155E+05,  2.551833821594967E+01,  1.630329044680384E+01, -1.410207069256531E+00,
2458188.586805556, A.D. 2018-Mar-11 02:05:00.0000, -1.383973438633642E+07, -1.947584152393039E+08,  3.802596170523763E+05,  2.543065666217947E+01,  1.640885964305164E+01, -1.363240426391317E+00,
2458188.590277778, A.D. 2018-Mar-11 02:10:00.0000, -1.383211914503911E+07, -1.947534775739475E+08,  3.798580507118851E+05,  2.533658443232313E+01,  1.650775729734719E+01, -1.313407744001067E+00,
2458188.593750000, A.D. 2018-Mar-11 02:15:00.0000, -1.382453303665814E+07, -1.947485112994815E+08,  3.794718382554352E+05,  2.523650339172882E+01,  1.659951024821862E+01, -1.260917023559444E+00,
2458188.597222222, A.D. 2018-Mar-11 02:20:00.0000, -1.381697780279657E+07, -1.947435186271080E+08,  3.791017441766560E+05,  2.513082539315398E+01,  1.668367104196776E+01, -1.205989950860532E+00,
2458188.600694444, A.D. 2018-Mar-11 02:25:00.0000, -1.380945505712685E+07, -1.947385018981072E+08,  3.787484644840062E+05,  2.501999127640619E+01,  1.675982034601647E+01, -1.148861301711311E+00,
2458188.604166667, A.D. 2018-Mar-11 02:30:00.0000, -1.380196627686524E+07, -1.947334635750385E+08,  3.784126228733957E+05,  2.490446969746241E+01,  1.682756936719116E+01, -1.089778263443026E+00,
2458188.607638889, A.D. 2018-Mar-11 02:35:00.0000, -1.379451279462576E+07, -1.947284062322176E+08,  3.780947671176791E+05,  2.478475577593197E+01,  1.688656225905913E+01, -1.028999667426034E+00,
2458188.611111111, A.D. 2018-Mar-11 02:40:00.0000, -1.378709579070738E+07, -1.947233325454738E+08,  3.777953657000363E+05,  2.466136955081948E+01,  1.693647849998768E+01, -9.667951284127518E-01,
2458188.614583333, A.D. 2018-Mar-11 02:45:00.0000, -1.377971628587505E+07, -1.947182452812026E+08,  3.775148047201037E+05,  2.453485423601387E+01,  1.697703522120538E+01, -9.034440873582010E-01,
2458188.618055556, A.D. 2018-Mar-11 02:50:00.0000, -1.377237513469464E+07, -1.947131472847293E+08,  3.772533851021379E+05,  2.440577426878653E+01,  1.700798946186864E+01, -8.392347553778219E-01,
2458188.621527778, A.D. 2018-Mar-11 02:55:00.0000, -1.376507301948497E+07, -1.947080414680102E+08,  3.770113201346993E+05,  2.427471314682310E+01,  1.702914032604747E+01, -7.744629576946398E-01,
2458188.625000000, A.D. 2018-Mar-11 03:00:00.0000, -1.375781044495091E+07, -1.947029307967046E+08,  3.767887333724648E+05,  2.414227105192715E+01,  1.704033101471387E+01, -7.094308777918483E-01,
2458188.628472222, A.D. 2018-Mar-11 03:05:00.0000, -1.375058773356110E+07, -1.946978182766602E+08,  3.765856569293439E+05,  2.400906226149338E+01,  1.704145070432181E+01, -6.444457035079045E-01,
2458188.631944444, A.D. 2018-Mar-11 03:10:00.0000, -1.374340502173367E+07, -1.946927069398611E+08,  3.764020301921666E+05,  2.387571235211975E+01,  1.703243624248252E+01, -5.798181784680718E-01,
2458188.635416667, A.D. 2018-Mar-11 03:15:00.0000, -1.373626225689089E+07, -1.946875998298978E+08,  3.762376989825368E+05,  2.374285520326195E+01,  1.701327363063276E+01, -5.158610640125287E-01,
2458188.638888889, A.D. 2018-Mar-11 03:20:00.0000, -1.372915919544178E+07, -1.946824999870295E+08,  3.760924151925892E+05,  2.361112981257407E+01,  1.698399926353260E+01, -4.528875186262482E-01,
2458188.642361111, A.D. 2018-Mar-11 03:25:00.0000, -1.372209540174595E+07, -1.946774104329133E+08,  3.759658369181454E+05,  2.348117693845744E+01,  1.694470089596715E+01, -3.912094037629190E-01,
2458188.645833333, A.D. 2018-Mar-11 03:30:00.0000, -1.371507024810830E+07, -1.946723341550887E+08,  3.758575291103423E+05,  2.335363558927895E+01,  1.689551830820887E+01, -3.311355268457046E-01,
2458188.649305556, A.D. 2018-Mar-11 03:35:00.0000, -1.370808291584769E+07, -1.946672740913107E+08,  3.757669647613019E+05,  2.322913938263543E+01,  1.683664364365374E+01, -2.729698340777889E-01,
2458188.652777778, A.D. 2018-Mar-11 03:40:00.0000, -1.370113239747298E+07, -1.946622331138343E+08,  3.756935266387165E+05,  2.310831280184226E+01,  1.676832139459180E+01, -2.170095674604964E-01,
2458188.656250000, A.D. 2018-Mar-11 03:45:00.0000, -1.369421749999464E+07, -1.946572140137577E+08,  3.756365095759183E+05,  2.299176738041570E+01,  1.669084801530660E+01, -1.635434020492710E-01,
2458188.659722222, A.D. 2018-Mar-11 03:50:00.0000, -1.368733684938693E+07, -1.946522194855410E+08,  3.755951233220994E+05,  2.288009784860152E+01,  1.660457114560019E+01, -1.128495809303471E-01,
2458188.663194444, A.D. 2018-Mar-11 03:55:00.0000, -1.368048889620763E+07, -1.946472521118163E+08,  3.755684959496856E+05,  2.277387827887947E+01,  1.650988843236605E+01, -6.519406662692173E-02,
2458188.666666667, A.D. 2018-Mar-11 04:00:00.0000, -1.367367192236945E+07, -1.946423143486142E+08,  3.755556778116375E+05,  2.267365826974545E+01,  1.640724594192424E+01, -2.082872859754836E-02,
2458188.670138889, A.D. 2018-Mar-11 04:05:00.0000, -1.366688404904485E+07, -1.946374085111270E+08,  3.755556460344046E+05,  2.257995920884974E+01,  1.629713616140481E+01,  2.001041287054761E-02,
2458188.673611111, A.D. 2018-Mar-11 04:10:00.0000, -1.366012324567547E+07, -1.946325367601336E+08,  3.755673095267713E+05,  2.249327065766397E+01,  1.618009559341812E+01,  5.710486578256191E-02,
2458188.677083333, A.D. 2018-Mar-11 04:15:00.0000, -1.365338734004235E+07, -1.946277010892050E+08,  3.755895144781619E+05,  2.241404690018586E+01,  1.605670195446078E+01,  9.025524807687013E-02,
2458188.680555556, A.D. 2018-Mar-11 04:20:00.0000, -1.364667402934134E+07, -1.946229033128082E+08,  3.756210503146797E+05,  2.234270369770834E+01,  1.592757099383780E+01,  1.192827517954091E-01,
2458188.684027778, A.D. 2018-Mar-11 04:25:00.0000, -1.363998089219663E+07, -1.946181450554186E+08,  3.756606560737938E+05,  2.227961529033030E+01,  1.579335295617983E+01,  1.440304707234601E-01,
2458188.687500000, A.D. 2018-Mar-11 04:30:00.0000, -1.363330540153152E+07, -1.946134277417430E+08,  3.757070271551907E+05,  2.222511168364719E+01,  1.565472871674081E+01,  1.643645737987240E-01,
2458188.690972222, A.D. 2018-Mar-11 04:35:00.0000, -1.362664493820620E+07, -1.946087525881475E+08,  3.757588223981410E+05,  2.217947625592676E+01,  1.551240562440228E+01,  1.801753083744391E-01,
2458188.694444444, A.D. 2018-Mar-11 04:40:00.0000, -1.361999680532113E+07, -1.946041205953705E+08,  3.758146714327037E+05,  2.214294371707638E+01,  1.536711309252160E+01,  1.913778196102003E-01,
2458188.697916667, A.D. 2018-Mar-11 04:45:00.0000, -1.361335824307701E+07, -1.945995325425921E+08,  3.758731822477430E+05,  2.211569844589993E+01,  1.521959798227473E+01,  1.979127748223251E-01,
2458188.701388889, A.D. 2018-Mar-11 04:50:00.0000, -1.360672644407344E+07, -1.945949889829117E+08,  3.759329489157945E+05,  2.209787322661953E+01,  1.507061982681385E+01,  1.997467844999035E-01,
2458188.704861111, A.D. 2018-Mar-11 04:55:00.0000, -1.360009856892544E+07, -1.945904902402779E+08,  3.759925594132394E+05,  2.208954839953414E+01,  1.492094594725658E+01,  1.968726148122064E-01,
2458188.708333333, A.D. 2018-Mar-11 05:00:00.0000, -1.359347176207113E+07, -1.945860364078918E+08,  3.760506034725457E+05,  2.209075143418254E+01,  1.477134651315336E+01,  1.893091897043755E-01,
2458188.711805556, A.D. 2018-Mar-11 05:05:00.0000, -1.358684316764411E+07, -1.945816273480945E+08,  3.761056804037839E+05,  2.210145692670351E+01,  1.462258960059158E+01,  1.771013839877433E-01,
2458188.715277778, A.D. 2018-Mar-11 05:10:00.0000, -1.358020994528314E+07, -1.945772626937309E+08,  3.761564068231434E+05,  2.212158701652275E+01,  1.447543630049553E+01,  1.603196120371875E-01,
2458188.718750000, A.D. 2018-Mar-11 05:15:00.0000, -1.357356928575549E+07, -1.945729418509667E+08,  3.762014242284596E+05,  2.215101221139039E+01,  1.433063592804679E+01,  1.390592196464828E-01,
2458188.722222222, A.D. 2018-Mar-11 05:20:00.0000, -1.356691842627358E+07, -1.945686640035218E+08,  3.762394063638300E+05,  2.218955260455267E+01,  1.418892138164393E+01,  1.134396890678246E-01,
2458188.725694444, A.D. 2018-Mar-11 05:25:00.0000, -1.356025466538972E+07, -1.945644281182679E+08,  3.762690663194358E+05,  2.223697946394471E+01,  1.405100469671085E+01,  8.360366904973837E-02,
2458188.729166667, A.D. 2018-Mar-11 05:30:00.0000, -1.355357537736157E+07, -1.945602329521246E+08,  3.762891633153856E+05,  2.229301717129488E+01,  1.391757283633820E+01,  4.971584253182915E-02,
2458188.732638889, A.D. 2018-Mar-11 05:35:00.0000, -1.354687802588558E+07, -1.945560770601790E+08,  3.762985091232955E+05,  2.235734548956839E+01,  1.378928375773738E+01,  1.196164426447410E-02,
2458188.736111111, A.D. 2018-Mar-11 05:40:00.0000, -1.354016017710385E+07, -1.945519588049389E+08,  3.762959740818888E+05,  2.242960214097425E+01,  1.366676279149805E+01, -2.945416132971079E-02,
2458188.739583333, A.D. 2018-Mar-11 05:45:00.0000, -1.353341951179162E+07, -1.945478763666201E+08,  3.762804926659316E+05,  2.250938568562744E+01,  1.355059937055702E+01, -7.430903561147861E-02,
2458188.743055556, A.D. 2018-Mar-11 05:50:00.0000, -1.352665383663672E+07, -1.945438277543590E+08,  3.762510685685277E+05,  2.259625870381493E+01,  1.344134414871269E+01, -1.223643542609336E-01,
2458188.746527778, A.D. 2018-Mar-11 05:55:00.0000, -1.351986109451571E+07, -1.945398108182239E+08,  3.762067792559713E+05,  2.268975130367590E+01,  1.333950655580201E+01, -1.733672376339372E-01,
2458188.750000000, A.D. 2018-Mar-11 06:00:00.0000, -1.351303937366360E+07, -1.945358232618881E+08,  3.761467799499929E+05,  2.278936500210441E+01,  1.324555284991673E+01, -2.270525439167121E-01,
2458188.753472222, A.D. 2018-Mar-11 06:05:00.0000, -1.350618691641712E+07, -1.945318626560261E+08,  3.760703073689491E+05,  2.289457041969066E+01,  1.315990264421030E+01, -2.831418817852942E-01,
2458188.756944444, A.D. 2018-Mar-11 06:10:00.0000, -1.349930212692007E+07, -1.945279264524593E+08,  3.759766829268634E+05,  2.300482011895169E+01,  1.308292925095721E+01, -3.413499154027821E-01,
2458188.760416667, A.D. 2018-Mar-11 06:15:00.0000, -1.349238357668719E+07, -1.945240119980359E+08,  3.758653148886710E+05,  2.311954588368069E+01,  1.301495862709362E+01, -4.013830717134272E-01,
2458188.763888889, A.D. 2018-Mar-11 06:20:00.0000, -1.348543001012513E+07, -1.945201165491253E+08,  3.757357004788965E+05,  2.323816389013564E+01,  1.295626794442770E+01, -4.629421461420282E-01,
2458188.767361111, A.D. 2018-Mar-11 06:25:00.0000, -1.347844034870049E+07, -1.945162372862987E+08,  3.755874273156226E+05,  2.336007812887058E+01,  1.290708533229889E+01, -5.257239986609799E-01,
2458188.770833333, A.D. 2018-Mar-11 06:30:00.0000, -1.347141369408900E+07, -1.945123713290464E+08,  3.754201743414700E+05,  2.348468377146969E+01,  1.286758989005873E+01, -5.894232113241920E-01,
2458188.774305556, A.D. 2018-Mar-11 06:35:00.0000, -1.346434933032593E+07, -1.945085157504519E+08,  3.752337122648507E+05,  2.361137045269468E+01,  1.283791196681395E+01, -6.537336928653934E-01,
2458188.777777778, A.D. 2018-Mar-11 06:40:00.0000, -1.345724672498876E+07, -1.945046675917427E+08,  3.750279035291374E+05,  2.373952544336867E+01,  1.281813369760789E+01, -7.183502186735353E-01,
2458188.781250000, A.D. 2018-Mar-11 06:45:00.0000, -1.345010552944592E+07, -1.945008238766434E+08,  3.748027018308192E+05,  2.386853669393746E+01,  1.280828977928829E+01, -7.829698969791385E-01,
2458188.784722222, A.D. 2018-Mar-11 06:50:00.0000, -1.344292557821470E+07, -1.944969816254637E+08,  3.745581512097865E+05,  2.399779573300731E+01,  1.280836846530033E+01, -8.472935543989801E-01,
2458188.788194444, A.D. 2018-Mar-11 06:55:00.0000, -1.343570688747212E+07, -1.944931378688573E+08,  3.742943847365528E+05,  2.412670040921277E+01,  1.281831275619819E+01, -9.110270360840804E-01,
2458188.791666667, A.D. 2018-Mar-11 07:00:00.0000, -1.342844965276861E+07, -1.944892896611972E+08,  3.740116228227168E+05,  2.425465746848360E+01,  1.283802176147558E+01, -9.738824175952896E-01,
